sentence-id,word-id,sentence,word,options,selected-index
697,16,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",",","[[[',', 'symbol']]]",0.0
697,17,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।","""","[[['""', 'symbol']]]",0.0
697,18,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",গৌৰৱ,"[[['গৌৰৱ', 'Abstract Noun']]]",0.0
697,19,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",গগৈয়ে,"[[['গগৈ', 'Proper Noun'], ['য়ে', 'erg']]]",0.0
697,20,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",সংবাদ,"[[['সংবাদ', 'Abstract Noun']]]",0.0
697,21,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",মাধ্যমৰ,"[[['মাধ্যম', 'Abstract Noun'], ['ৰ', 'gen']], [['মাধ্যম', 'Material Noun'], ['ৰ', 'gen']], [['মাধ্য', 'Abstract Noun'], ['ম', 'derivational'], ['', 'Proper Adj.'], ['ৰ', 'gen']]]",1.0
697,22,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",আগত,"[[['আগত', 'Proper Adj.']], [['আগ', 'Abstract Noun'], ['ত', 'loc']], [['আগ', 'Material Noun'], ['ত', 'loc']]]",1.0
697,23,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",কয়,"[[['কয়', 'Verb-Trans.']], [['ক', 'Verb-Trans.'], ['য়', 'present-3a']]]",1.0
697,24,"আমি পৰিয়ালৰ সৈতে আলোচনা কৰি দেউতাৰ চিতা ভস্ম তিতাবৰ আৰু সমগ্ৰ অসমলৈ লৈ যোৱাৰ ব্যৱস্থা কৰিম , "" গৌৰৱ গগৈয়ে সংবাদ মাধ্যমৰ আগত কয় ।",।,"[[['।', 'symbol']]]",0.0
698,0,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,হাতিয়াৰ,"[[['হাতিয়াৰ', 'Material Noun']]]",0.0
698,1,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,তৈয়াৰ,"[[['তৈয়াৰ', 'Abstract Noun']]]",0.0
698,2,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,আৰু,"[[['আৰু', 'Adverb']], [['আৰু', 'Conjuction']], [['আৰু', 'Proper Adj.']], [['আৰ', 'Abstract Noun'], ['ু', 'derivational'], ['', 'Material Noun']]]",1.0
698,3,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,ব্যৱহাৰ,"[[['ব্যৱহাৰ', 'Abstract Noun']]]",0.0
698,4,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,কৰি,"[[['কৰ', 'Verb-Trans.'], ['ি', 'after_comp']], [['কৰ', 'Abstract Noun'], ['ি', 'derivational'], ['', 'Abstract Noun']]]",0.0
698,5,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,মানুহে,"[[['মানুহ', 'Common Noun'], ['ে', 'emph']], [['মানুহ', 'Common Noun'], ['ে', 'erg']], [['মান', 'Abstract Noun'], ['ু', 'derivational'], ['', 'Material Noun'], ['হে', 'emph']], [['মা', 'Common Noun'], ['ন', 'Proper Adj.'], ['ু', 'derivational'], ['', 'Material Noun'], ['হে', 'emph']]]",1.0
698,6,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,নিজ,"[[['নিজ', 'Pronoun']], [['নি', 'negative'], ['জ', 'neg_v_verb']], [['নি', 'Abstract Noun'], ['জ', 'derivational'], ['', 'Proper Adj.']]]",0.0
698,7,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,ইচ্ছা,"[[['ইচ্ছা', 'Abstract Noun']]]",0.0
698,8,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,অনুযায়ী,"[[['অনুযায়ী', 'Adverb']]]",0.0
698,9,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,স্বেচ্ছাকৃতভাৱে,"[[['স্বেচ্ছাকৃত', 'Verbal Adj.'], ['ভাৱে', 'Adverb']], [['স্বেচ্ছাকৃত', 'Verbal Adj.'], ['ভাৱে', 'derivational'], ['', 'Adverb']]]",0.0
698,10,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,প্ৰকৃতিক,"[[['প্ৰকৃতি', 'Abstract Noun'], ['ক', 'acc']], [['প্ৰকৃত', 'Proper Adj.'], ['িক', 'derivational'], ['', 'Proper Adj.']], [['প্ৰকৃত', 'Proper Adj.'], ['ি', 'derivational'], ['', 'Abstract Noun'], ['ক', 'acc']]]",0.0
698,11,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,ৰূপান্তৰ,"[[['ৰূপান্তৰ', 'Abstract Noun']], [['ৰূপান্তৰ', 'Verbal Noun']]]",1.0
698,12,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,কৰিছিল,"[[['কৰ', 'Verb-Trans.'], ['িছিল', 'past-2f']], [['কৰ', 'Verb-Trans.'], ['িছিল', 'past-3a']]]",1.0
698,13,হাতিয়াৰ তৈয়াৰ আৰু ব্যৱহাৰ কৰি মানুহে নিজ ইচ্ছা অনুযায়ী স্বেচ্ছাকৃতভাৱে প্ৰকৃতিক ৰূপান্তৰ কৰিছিল ।,।,"[[['।', 'symbol']]]",0.0
699,0,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,সম্প্ৰতি,"[[['সম্প্ৰতি', 'Adverb']], [['সম', 'Proper Adj.'], ['্', 'derivational'], ['', 'Proper Adj.'], ['প্ৰতি', 'Adverb']]]",0.0
699,1,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,চৰ্চাৰ,"[[['চৰ্চা', 'Verbal Noun'], ['ৰ', 'gen']], [['চৰ', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['চাৰ', 'Abstract Noun']], [['চৰ', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['চা', 'Abstract Noun'], ['ৰ', 'gen']]]",0.0
699,2,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,শীৰ্ষত,"[[['শীৰ্ষ', 'Material Noun'], ['ত', 'loc']]]",0.0
699,3,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,থকা,"[[['থকা', 'Proper Adj.']], [['থক', 'Verbable'], ['া', 'adj_comp']], [['থক', 'Verbable'], ['া', 'present-2n']]]",1.0
699,4,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,গুৱাহাটীৰ,"[[['গুৱাহাটী', 'Proper Noun'], ['ৰ', 'gen']]]",0.0
699,5,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,লোমহৰ্ষক,"[[['লোমহৰ্ষক', 'Proper Adj.']], [['লোমহৰ্ষ', 'Abstract Noun'], ['ক', 'acc']]]",0.0
699,6,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,হত্যাকাণ্ডৰ,"[[['হত্যাকাণ্ড', 'Abstract Noun'], ['ৰ', 'gen']], [['হত্যা', 'Abstract Noun'], ['কাণ্ড', 'Abstract Noun'], ['ৰ', 'gen']], [['হত্যা', 'Abstract Noun'], ['কাণ', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['ডৰ', 'Abstract Noun']]]",0.0
699,7,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,তদন্তত,"[[['তদন্ত', 'Abstract Noun'], ['ত', 'loc']]]",0.0
699,8,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,আৰু,"[[['আৰু', 'Adverb']], [['আৰু', 'Conjuction']], [['আৰু', 'Proper Adj.']], [['আৰ', 'Abstract Noun'], ['ু', 'derivational'], ['', 'Material Noun']]]",1.0
699,9,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,এখোজ,"[[['এ', 'Abstract Noun'], ['খোজ', 'Abstract Noun']], [['এ', 'numerical'], ['খোজ', 'Abstract Noun']]]",1.0
699,10,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,আগবাঢ়িছে,"[[['আগবাঢ়', 'Verb-Intran.'], ['িছে', 'present-2f']], [['আগবাঢ়', 'Verb-Intran.'], ['িছে', 'present-3a']], [['আগবাঢ়', 'Verb-Intran.'], ['িছ', 'present-2i'], ['ে', 'emph']]]",1.0
699,11,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,আৰক্ষী,"[[['আৰক্ষী', 'Common Noun']]]",0.0
699,12,সম্প্ৰতি চৰ্চাৰ শীৰ্ষত থকা গুৱাহাটীৰ লোমহৰ্ষক হত্যাকাণ্ডৰ তদন্তত আৰু এখোজ আগবাঢ়িছে আৰক্ষী ।,।,"[[['।', 'symbol']]]",0.0
700,0,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,ৰাজ্যত,"[[['ৰাজ্য', 'Abstract Noun'], ['ত', 'loc']], [['ৰাজ', 'Proper Adj.'], ['্য', 'derivational'], ['', 'Proper Adj.'], ['ত', 'loc']]]",0.0
700,1,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,২,"[[['২', 'numeric-string']]]",0.0
700,2,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,অক্টোবৰ,"[[['অক্টোবৰ', 'Abstract Noun']]]",0.0
700,3,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,পৰা,"[[['পৰা', 'Adposition']], [['পৰা', 'Proper Adj.']], [['পৰ', 'Verb-Intran.'], ['া', 'adj_comp']], [['পৰ', 'Verb-Intran.'], ['া', 'present-2n']], [['পৰ', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun']]]",0.0
700,4,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,কাৰ্যকৰী,"[[['কাৰ্যকৰী', 'Common Noun']]]",0.0
700,5,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,হ'ব,"[[['হ', 'Verb-Intran.'], [""'ব"", 'future-2f']], [['হ', 'Verb-Intran.'], [""'ব"", 'future-3a']]]",1.0
700,6,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,অসম,"[[['অসম', 'Proper Adj.']], [['অসম', 'Proper Noun']]]",1.0
700,7,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,চৰকাৰৰ,"[[['চৰকাৰ', 'Abstract Noun'], ['ৰ', 'gen']], [['চৰক', 'Abstract Noun'], ['াৰ', 'derivational'], ['', 'Common Noun'], ['ৰ', 'gen']]]",0.0
700,8,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,অৰুনোদয়,"[[['অৰুনোদয়', 'Proper Noun']]]",0.0
700,9,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,আঁচনি,"[[['আঁচনি', 'Abstract Noun']]]",0.0
700,10,ৰাজ্যত ২ অক্টোবৰ পৰা কাৰ্যকৰী হ'ব অসম চৰকাৰৰ অৰুনোদয় আঁচনি ।,।,"[[['।', 'symbol']]]",0.0
701,0,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,বহুত,"[[['বহুত', 'Abstract Noun']], [['বহু', 'Proper Adj.'], ['ত', 'loc']]]",0.0
701,1,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,মানুহৰ,"[[['মানুহ', 'Common Noun'], ['ৰ', 'gen']]]",0.0
701,2,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,হাতৰ,"[[['হাত', 'Material Noun'], ['ৰ', 'gen']]]",0.0
701,3,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,ৰেখা,"[[['ৰেখা', 'Abstract Noun']], [['ৰেখা', 'Material Noun']], [['ৰে', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun']]]",1.0
701,4,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,ভালদৰে,"[[['ভাল', 'Proper Adj.'], ['দৰে', 'Adverb']], [['ভা', 'Abstract Noun'], ['ল', 'derivational'], ['', 'Material Noun'], ['দ', 'Proper Adj.'], ['ৰে', 'inst']], [['ভা', 'Abstract Noun'], ['ল', 'derivational'], ['', 'Material Noun'], ['দ', 'Proper Adj.'], ['ৰ', 'gen'], ['ে', 'emph']]]",0.0
701,5,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,লগ,"[[['লগ', 'Abstract Noun']]]",0.0
701,6,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,নহয়,"[[['নহয়', 'Adverb']], [['ন', 'negative'], ['হ', 'Verb-Intran.'], ['য়', 'present-3a']], [['ন', 'negative'], ['হ', 'neg_v_verb'], ['য়', 'present-3a']]]",1.0
701,7,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,কিন্তু,"[[['কিন্তু', 'Conjuction']]]",0.0
701,8,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,সেইবোৰ,"[[['সেইবোৰ', 'Pronoun']], [['সেই', 'Pronoun'], ['বোৰ', 'number']]]",1.0
701,9,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,ৰেখাৰো,"[[['ৰেখা', 'Abstract Noun'], ['ৰ', 'gen'], ['ো', 'emph']], [['ৰেখা', 'Material Noun'], ['ৰ', 'gen'], ['ো', 'emph']], [['ৰে', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['াৰ', 'derivational'], ['', 'Common Noun'], ['ো', 'emph']], [['ৰে', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen'], ['ো', 'emph']]]",1.0
701,10,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,বেলেগ,"[[['বেলেগ', 'Pronoun']], [['বেলেগ', 'Proper Adj.']]]",1.0
701,11,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,বেলেগ,"[[['বেলেগ', 'Pronoun']], [['বেলেগ', 'Proper Adj.']]]",1.0
701,12,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,অৰ্থ,"[[['অৰ্থ', 'Abstract Noun']]]",0.0
701,13,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,থাকে,"[[['থাক', 'Material Noun'], ['ে', 'emph']], [['থাক', 'Material Noun'], ['ে', 'erg']], [['থাক', 'Verb-Intran.'], ['ে', 'present-3a']], [['থাক', 'Verb-Intran.'], ['ে', 'when_comp']], [['থ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ক', 'acc'], ['ে', 'emph']], [['থ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ক', 'present-2f'], ['ে', 'emph']]]",2.0
701,14,বহুত মানুহৰ হাতৰ ৰেখা ভালদৰে লগ নহয় কিন্তু সেইবোৰ ৰেখাৰো বেলেগ বেলেগ অৰ্থ থাকে ।,।,"[[['।', 'symbol']]]",0.0
702,0,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",4,"[[['4', 'numeric-string']]]",0.0
702,1,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",যেতিয়া,"[[['যেতিয়া', 'Verbal Adj.']]]",0.0
702,2,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",তেওঁ,"[[['তেওঁ', 'Pronoun'], ['', 'abs']]]",0.0
702,3,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",উৎপন্ন,"[[['উৎপন্ন', 'Abstract Noun']], [['উৎপন্ন', 'Verbal Adj.']], [['উৎপন', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['ন', 'Abstract Noun']], [['উৎপন', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['ন', 'Proper Adj.']]]",1.0
702,4,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",হ'ব,"[[['হ', 'Verb-Intran.'], [""'ব"", 'future-2f']], [['হ', 'Verb-Intran.'], [""'ব"", 'future-3a']]]",1.0
702,5,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",",","[[[',', 'symbol']]]",0.0
702,6,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",তেওঁৰ,"[[['তেওঁৰ', 'Pronoun'], ['', 'gen']], [['তেওঁ', 'Pronoun'], ['', 'abs'], ['ৰ', 'gen']]]",0.0
702,7,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",ৰাজ্য,"[[['ৰাজ্য', 'Abstract Noun']], [['ৰাজ', 'Proper Adj.'], ['্য', 'derivational'], ['', 'Proper Adj.']]]",0.0
702,8,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",ভগ্ন,"[[['ভগ্ন', 'Proper Adj.']]]",0.0
702,9,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",হ'ব,"[[['হ', 'Verb-Intran.'], [""'ব"", 'future-2f']], [['হ', 'Verb-Intran.'], [""'ব"", 'future-3a']]]",1.0
702,10,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",",","[[[',', 'symbol']]]",0.0
702,11,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",আৰু,"[[['আৰু', 'Adverb']], [['আৰু', 'Conjuction']], [['আৰু', 'Proper Adj.']], [['আৰ', 'Abstract Noun'], ['ু', 'derivational'], ['', 'Material Noun']]]",1.0
702,12,"4 যেতিয়া তেওঁ উৎপন্ন হ'ব , তেওঁৰ ৰাজ্য ভগ্ন হ'ব , আৰু আকাশৰ চাৰিও দিশৰ বায়ুলৈ বিভক্ত হ'ব ।",আকাশৰ,"[[['আকাশ', 'Abstract Noun'], ['ৰ', 'gen']]]",0.0
