sentence-id,word-id,sentence,word,features
811,11,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",",",pause_sym
811,12,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",পৰ্যাপ্ত,Adjective;Proper Adj.
811,13,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",শিক্ষা,Abstract Noun;Noun
811,14,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",প্ৰদান,Noun;Verbal Noun
811,15,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",কৰি,Verb;Verb-Trans.;after_comp
811,16,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",তেওঁলোকক,Pronoun;acc;f;p3
811,17,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",নিয়োজিত,Adjective;Verbal Adj.
811,18,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",হোৱাৰ,Verb;Verb-Intran.;adj_comp;gen
811,19,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",যোগ্যতা,Abstract Noun;Noun
811,20,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",প্ৰদান,Noun;Verbal Noun
811,21,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",কৰা,Verb;Verb-Trans.;adj_comp
811,22,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",আৰু,Conjuction;Conjunction
811,23,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",তেওঁলোকক,Pronoun;acc;f;p3
811,24,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",আৰ্থিকভাৱে,Adverb
811,25,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",শক্তিশালী,Adjective;Proper Adj.
811,26,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",কৰিব,Verb;Verb-Trans.;f;future;p3
811,27,"তেওঁ কয় যে এই আঁচনিসমূহে মহিলাসকলক সুৰক্ষা , উন্নত স্বাস্থ্য সুবিধা , পৰ্যাপ্ত শিক্ষা প্ৰদান কৰি তেওঁলোকক নিয়োজিত হোৱাৰ যোগ্যতা প্ৰদান কৰা আৰু তেওঁলোকক আৰ্থিকভাৱে শক্তিশালী কৰিব ।",।,end_sym
812,0,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,এনে,Adjective;Proper Adj.
812,1,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,কাপুৰুষতাও,Abstract Noun;Noun;emph
812,2,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,আন,Pronoun
812,3,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,পাপৰ,Abstract Noun;Noun;gen
812,4,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,দৰে,Adverb
812,5,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,এটা,number;numerical;sg
812,6,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,পাপ,Abstract Noun;Noun
812,7,এনে কাপুৰুষতাও আন পাপৰ দৰে এটা পাপ ।,।,end_sym
813,0,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",চাৰি,Abstract Noun;Noun
813,1,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",বস্তুৰ,Material Noun;Noun;gen
813,2,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",গুৰু,Common Noun;Noun
813,3,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",",",pause_sym
813,4,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",দেৱ,Common Noun;Noun
813,5,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",",",pause_sym
813,6,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",নাম,Abstract Noun;Noun
813,7,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",ভকত,Common Noun;Noun
813,8,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",এইখিনি,Pronoun;abs;n;number;p3;pl
813,9,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",সকলোৱে,Pronoun;erg
813,10,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",আছে,Verb;Verb-Intran.;n;p3;present
813,11,"চাৰি বস্তুৰ গুৰু , দেৱ , নাম ভকত এইখিনি সকলোৱে আছে ।",।,end_sym
814,0,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,অসমীয়া,Noun;Proper Noun
814,1,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,ভাষা,Abstract Noun;Noun
814,2,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,শিক্ষাৰ,Abstract Noun;Noun;gen
814,3,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,বুনিয়াদী,Adjective;Proper Adj.
814,4,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,স্তৰত,Abstract Noun;Noun;loc
814,5,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,ৰাজ্যত,Abstract Noun;Noun;loc
814,6,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,কিতাপ,Material Noun;Noun
814,7,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,পত্ৰৰ,Material Noun;Noun;gen
814,8,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,অভাৱ,Abstract Noun;Noun
814,9,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,বাৰুকৈয়ে,Adverb
814,10,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,আছে,Verb;Verb-Intran.;n;p3;present
814,11,অসমীয়া ভাষা শিক্ষাৰ বুনিয়াদী স্তৰত ৰাজ্যত কিতাপ পত্ৰৰ অভাৱ বাৰুকৈয়ে আছে ।,।,end_sym
815,0,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,নিম্ন,Adjective;Proper Adj.
815,1,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,পৰিষদত,Abstract Noun;Noun;loc
815,2,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,মুঠ,Abstract Noun;Noun
815,3,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,১৪,numeric-string
815,4,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,গৰাকী,number;sg
815,5,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,সদস্য,Common Noun;Noun
815,6,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,অন্তৰ্ভুক্ত,Adjective;Verbal Adj.
815,7,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,কৰা,Verb;Verb-Trans.;adj_comp
815,8,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,হৈছে,Verb;Verb-Intran.;n;p3;present
815,9,নিম্ন পৰিষদত মুঠ ১৪ গৰাকী সদস্য অন্তৰ্ভুক্ত কৰা হৈছে ।,।,end_sym
816,0,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",মোৰ,Pronoun;a;gen;p1
816,1,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",ইচ্ছা,Abstract Noun;Noun
816,2,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",",",pause_sym
816,3,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",সকলোৱেই,Pronoun;emph;erg
816,4,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",যেন,Conjuction;Conjunction
816,5,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",মোৰ,Pronoun;a;gen;p1
816,6,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",নিচিনা,Conjuction;Conjunction
816,7,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",হয়,Verb;Verb-Intran.;n;p3;present
816,8,"মোৰ ইচ্ছা , সকলোৱেই যেন মোৰ নিচিনা হয় ।",।,end_sym
817,0,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,দলটোৱে,Abstract Noun;Noun;erg;number;sg
817,1,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,ইতিমধ্যে,Adposition
817,2,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,সাংগঠনিক,Adjective;Proper Adj.
817,3,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,ভেটি,Abstract Noun;Noun
817,4,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,সুদৃঢ়,Adjective;Proper Adj.
817,5,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,কৰি,Verb;Verb-Trans.;after_comp
817,6,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,তোলাৰ,Verb;Verb-Trans.;adj_comp;gen
817,7,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,দাবী,Abstract Noun;Noun
817,8,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,কৰি,Verb;Verb-Trans.;after_comp
817,9,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,বিগত,Adjective;Proper Adj.
817,10,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,সময়ছোৱাত,Abstract Noun;Noun;loc
817,11,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,তৃণমূল,Abstract Noun;Noun
817,12,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,পৰ্যায়ত,Abstract Noun;Noun;loc
817,13,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,দলক,Abstract Noun;Noun;acc
817,14,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,শক্তিশালী,Adjective;Proper Adj.
817,15,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,কৰি,Verb;Verb-Trans.;after_comp
817,16,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,তোলাৰ,Verb;Verb-Trans.;adj_comp;gen
817,17,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,বাবে,Adposition
817,18,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,বিভিন্ন,Adjective;Proper Adj.
817,19,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,পদক্ষেপ,Abstract Noun;Noun
817,20,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,গ্ৰহণ,Abstract Noun;Noun
817,21,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,কৰা,Verb;Verb-Trans.;adj_comp
817,22,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,হৈছে,Verb;Verb-Intran.;n;p3;present
817,23,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,বুলি,Conjuction;Conjunction
817,24,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,বৰাই,Noun;Proper Noun;erg
817,25,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,ব্যক্ত,Adverb
817,26,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,কৰে,Verb;Verb-Trans.;n;p3;present
817,27,দলটোৱে ইতিমধ্যে সাংগঠনিক ভেটি সুদৃঢ় কৰি তোলাৰ দাবী কৰি বিগত সময়ছোৱাত তৃণমূল পৰ্যায়ত দলক শক্তিশালী কৰি তোলাৰ বাবে বিভিন্ন পদক্ষেপ গ্ৰহণ কৰা হৈছে বুলি বৰাই ব্যক্ত কৰে ।,।,end_sym
818,0,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,দেহৰ,Material Noun;Noun;gen
818,1,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,বিভিন্ন,Adjective;Proper Adj.
818,2,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,স্থানত,Material Noun;Noun;loc
818,3,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,আঘাতৰ,Material Noun;Noun;gen
818,4,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,চিন,Abstract Noun;Noun
818,5,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,আছিল,Verb;Verb-Intran.;a;p3;past
818,6,দেহৰ বিভিন্ন স্থানত আঘাতৰ চিন আছিল ।,।,end_sym
819,0,অঞ্চলৰ লোক সকলে স্থানীয় বিধায়কৰ লগতে চৰকাৰ-প্ৰশাসনক বিভিন্ন সময়ত সীমান্তৱৰ্তী অঞ্চলটোৰ উন্নয়নৰ দাবী কৰি আহিছে যদিও আজিলৈকে কোনো খবৰ নাই ।,অঞ্চলৰ,Abstract Noun;Noun;gen
819,1,অঞ্চলৰ লোক সকলে স্থানীয় বিধায়কৰ লগতে চৰকাৰ-প্ৰশাসনক বিভিন্ন সময়ত সীমান্তৱৰ্তী অঞ্চলটোৰ উন্নয়নৰ দাবী কৰি আহিছে যদিও আজিলৈকে কোনো খবৰ নাই ।,লোক,Common Noun;Noun
